id,title,description,price,product_type,specifications
9190044_1,Heinz Mustard,"""Drizzle Heinz mustard over hamburgers and hot dogs, and give your customers the timeless condiment they crave! Using only the finest ingredients, Heinz makes their mustard from a rich blend of tart vinegar, mustard seed, and spices. Trust Heinz for your condiment supply, and stock your pantry with Heinz mustard. Serve these upside down squeeze bottles on your tabletop, and the gluten free mustard is sure to keep all of your customers reaching for more.""",1.79 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Type:Standard,Size:8oz"
9190044_2,Heinz Mustard,"""Drizzle Heinz mustard over hamburgers and hot dogs, and give your customers the timeless condiment they crave! Using only the finest ingredients, Heinz makes their mustard from a rich blend of tart vinegar, mustard seed, and spices. Trust Heinz for your condiment supply, and stock your pantry with Heinz mustard. Serve these upside down squeeze bottles on your tabletop, and the gluten free mustard is sure to keep all of your customers reaching for more.""",1.79 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Type:Standard,Size:14 Ounces"
9190044_3,Heinz Mustard,"""Drizzle Heinz mustard over hamburgers and hot dogs, and give your customers the timeless condiment they crave! Using only the finest ingredients, Heinz makes their mustard from a rich blend of tart vinegar, mustard seed, and spices. Trust Heinz for your condiment supply, and stock your pantry with Heinz mustard. Serve these upside down squeeze bottles on your tabletop, and the gluten free mustard is sure to keep all of your customers reaching for more.""",1.79 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Type:Standard,Size:20 Ounces"
9190044_4,Heinz Mustard,"""Drizzle Heinz mustard over hamburgers and hot dogs, and give your customers the timeless condiment they crave! Using only the finest ingredients, Heinz makes their mustard from a rich blend of tart vinegar, mustard seed, and spices. Trust Heinz for your condiment supply, and stock your pantry with Heinz mustard. Serve these upside down squeeze bottles on your tabletop, and the gluten free mustard is sure to keep all of your customers reaching for more.""",1.79 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Type:Organic,Size:8oz"
9190044_5,Heinz Mustard,"""Drizzle Heinz mustard over hamburgers and hot dogs, and give your customers the timeless condiment they crave! Using only the finest ingredients, Heinz makes their mustard from a rich blend of tart vinegar, mustard seed, and spices. Trust Heinz for your condiment supply, and stock your pantry with Heinz mustard. Serve these upside down squeeze bottles on your tabletop, and the gluten free mustard is sure to keep all of your customers reaching for more.""",1.79 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Type:Organic,Size:14 Ounces"
9190044_6,Heinz Mustard,"""Drizzle Heinz mustard over hamburgers and hot dogs, and give your customers the timeless condiment they crave! Using only the finest ingredients, Heinz makes their mustard from a rich blend of tart vinegar, mustard seed, and spices. Trust Heinz for your condiment supply, and stock your pantry with Heinz mustard. Serve these upside down squeeze bottles on your tabletop, and the gluten free mustard is sure to keep all of your customers reaching for more.""",1.79 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Type:Spicy Brown,Size:14 Ounces"
9190044_7,Heinz Mustard,"""Drizzle Heinz mustard over hamburgers and hot dogs, and give your customers the timeless condiment they crave! Using only the finest ingredients, Heinz makes their mustard from a rich blend of tart vinegar, mustard seed, and spices. Trust Heinz for your condiment supply, and stock your pantry with Heinz mustard. Serve these upside down squeeze bottles on your tabletop, and the gluten free mustard is sure to keep all of your customers reaching for more.""",1.79 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Type:Honey,Size:14 Ounces"
9190045_1,Choice Paper Napkins,Our fun and decorative paper napkins will light up a room on their own. Our paper 2-ply dinner napkins feature a decorative embossed edge for added elegance.,0.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Type:Beverage,Color:Blue"
9190045_10,Choice Paper Napkins,Our fun and decorative paper napkins will light up a room on their own. Our paper 2-ply dinner napkins feature a decorative embossed edge for added elegance.,0.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Type:Dinner,Color:Ivory"
9190045_11,Choice Paper Napkins,Our fun and decorative paper napkins will light up a room on their own. Our paper 2-ply dinner napkins feature a decorative embossed edge for added elegance.,0.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Type:Dinner,Color:Red"
9190045_12,Choice Paper Napkins,Our fun and decorative paper napkins will light up a room on their own. Our paper 2-ply dinner napkins feature a decorative embossed edge for added elegance.,0.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Type:Dinner,Color:White"
9190045_2,Choice Paper Napkins,Our fun and decorative paper napkins will light up a room on their own. Our paper 2-ply dinner napkins feature a decorative embossed edge for added elegance.,0.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Type:Beverage,Color:Gray"
9190045_3,Choice Paper Napkins,Our fun and decorative paper napkins will light up a room on their own. Our paper 2-ply dinner napkins feature a decorative embossed edge for added elegance.,0.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Type:Beverage,Color:Green"
9190045_4,Choice Paper Napkins,Our fun and decorative paper napkins will light up a room on their own. Our paper 2-ply dinner napkins feature a decorative embossed edge for added elegance.,0.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Type:Beverage,Color:Ivory"
9190045_5,Choice Paper Napkins,Our fun and decorative paper napkins will light up a room on their own. Our paper 2-ply dinner napkins feature a decorative embossed edge for added elegance.,0.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Type:Beverage,Color:Red"
9190045_6,Choice Paper Napkins,Our fun and decorative paper napkins will light up a room on their own. Our paper 2-ply dinner napkins feature a decorative embossed edge for added elegance.,0.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Type:Beverage,Color:White"
9190045_7,Choice Paper Napkins,Our fun and decorative paper napkins will light up a room on their own. Our paper 2-ply dinner napkins feature a decorative embossed edge for added elegance.,0.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Type:Dinner,Color:Blue"
9190045_8,Choice Paper Napkins,Our fun and decorative paper napkins will light up a room on their own. Our paper 2-ply dinner napkins feature a decorative embossed edge for added elegance.,0.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Type:Dinner,Color:Gray"
9190045_9,Choice Paper Napkins,Our fun and decorative paper napkins will light up a room on their own. Our paper 2-ply dinner napkins feature a decorative embossed edge for added elegance.,0.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Type:Dinner,Color:Green"
9190046_1,PET Plastic Cup,"""A great addition to your kiosk, concession stand, fast food restaurant, or to-go establishment, you can't go wrong with these PET plastic cups! Their simple design makes it perfect for a variety of beverages so you can stock your shelves and never be without these convenient, disposable cups.""",1.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Size:9oz,Color:Clear"
9190046_2,PET Plastic Cup,"""A great addition to your kiosk, concession stand, fast food restaurant, or to-go establishment, you can't go wrong with these PET plastic cups! Their simple design makes it perfect for a variety of beverages so you can stock your shelves and never be without these convenient, disposable cups.""",1.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Size:10oz,Color:Clear"
9190046_3,PET Plastic Cup,"""A great addition to your kiosk, concession stand, fast food restaurant, or to-go establishment, you can't go wrong with these PET plastic cups! Their simple design makes it perfect for a variety of beverages so you can stock your shelves and never be without these convenient, disposable cups.""",1.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Size:24oz,Color:Clear"
9190046_4,PET Plastic Cup,"""A great addition to your kiosk, concession stand, fast food restaurant, or to-go establishment, you can't go wrong with these PET plastic cups! Their simple design makes it perfect for a variety of beverages so you can stock your shelves and never be without these convenient, disposable cups.""",1.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Size:9oz,Color:Green"
9190046_5,PET Plastic Cup,"""A great addition to your kiosk, concession stand, fast food restaurant, or to-go establishment, you can't go wrong with these PET plastic cups! Their simple design makes it perfect for a variety of beverages so you can stock your shelves and never be without these convenient, disposable cups.""",1.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Size:10oz,Color:Green"
9190046_6,PET Plastic Cup,"""A great addition to your kiosk, concession stand, fast food restaurant, or to-go establishment, you can't go wrong with these PET plastic cups! Their simple design makes it perfect for a variety of beverages so you can stock your shelves and never be without these convenient, disposable cups.""",1.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Size:9oz,Color:Orange"
9190046_7,PET Plastic Cup,"""A great addition to your kiosk, concession stand, fast food restaurant, or to-go establishment, you can't go wrong with these PET plastic cups! Their simple design makes it perfect for a variety of beverages so you can stock your shelves and never be without these convenient, disposable cups.""",1.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Size:10oz,Color:Orange"
9190046_8,PET Plastic Cup,"""A great addition to your kiosk, concession stand, fast food restaurant, or to-go establishment, you can't go wrong with these PET plastic cups! Their simple design makes it perfect for a variety of beverages so you can stock your shelves and never be without these convenient, disposable cups.""",1.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Size:9oz,Color:Pink"
9190046_9,PET Plastic Cup,"""A great addition to your kiosk, concession stand, fast food restaurant, or to-go establishment, you can't go wrong with these PET plastic cups! Their simple design makes it perfect for a variety of beverages so you can stock your shelves and never be without these convenient, disposable cups.""",1.99 USD,Open Catalogue > Restaurant > Tabletop > Consumables,"Size:10oz,Color:Pink"
9190047_1,True Mfg. Refrigerator,"""Whether you’re storing meat, seafood, salad, or ingredients for your most popular recipes, a True Mfg. refrigerator is perfect for your restaurant, cafe, or bakery. All units have spacious cabinets with multiple adjustable shelves. With a powerful refrigeration system and environmentally-safe refrigerant, your ingredients and fully-prepared foods will stay at food safe temperatures.""",1399.5 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Design:Full,Type:Glass,Size:1 section"
9190047_2,True Mfg. Refrigerator,"""Whether you’re storing meat, seafood, salad, or ingredients for your most popular recipes, a True Mfg. refrigerator is perfect for your restaurant, cafe, or bakery. All units have spacious cabinets with multiple adjustable shelves. With a powerful refrigeration system and environmentally-safe refrigerant, your ingredients and fully-prepared foods will stay at food safe temperatures.""",1399.5 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Design:Half,Type:Glass,Size:1 section"
9190047_3,True Mfg. Refrigerator,"""Whether you’re storing meat, seafood, salad, or ingredients for your most popular recipes, a True Mfg. refrigerator is perfect for your restaurant, cafe, or bakery. All units have spacious cabinets with multiple adjustable shelves. With a powerful refrigeration system and environmentally-safe refrigerant, your ingredients and fully-prepared foods will stay at food safe temperatures.""",1399.5 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Design:Full,Type:Glass,Size:2 section"
9190047_4,True Mfg. Refrigerator,"""Whether you’re storing meat, seafood, salad, or ingredients for your most popular recipes, a True Mfg. refrigerator is perfect for your restaurant, cafe, or bakery. All units have spacious cabinets with multiple adjustable shelves. With a powerful refrigeration system and environmentally-safe refrigerant, your ingredients and fully-prepared foods will stay at food safe temperatures.""",1399.5 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Design:Half,Type:Glass,Size:2 section"
9190047_5,True Mfg. Refrigerator,"""Whether you’re storing meat, seafood, salad, or ingredients for your most popular recipes, a True Mfg. refrigerator is perfect for your restaurant, cafe, or bakery. All units have spacious cabinets with multiple adjustable shelves. With a powerful refrigeration system and environmentally-safe refrigerant, your ingredients and fully-prepared foods will stay at food safe temperatures.""",1599.5 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Design:Full,Type:Solid,Size:1 section"
9190047_6,True Mfg. Refrigerator,"""Whether you’re storing meat, seafood, salad, or ingredients for your most popular recipes, a True Mfg. refrigerator is perfect for your restaurant, cafe, or bakery. All units have spacious cabinets with multiple adjustable shelves. With a powerful refrigeration system and environmentally-safe refrigerant, your ingredients and fully-prepared foods will stay at food safe temperatures.""",1599.5 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Design:Half,Type:Solid,Size:1 section"
9190047_7,True Mfg. Refrigerator,"""Whether you’re storing meat, seafood, salad, or ingredients for your most popular recipes, a True Mfg. refrigerator is perfect for your restaurant, cafe, or bakery. All units have spacious cabinets with multiple adjustable shelves. With a powerful refrigeration system and environmentally-safe refrigerant, your ingredients and fully-prepared foods will stay at food safe temperatures.""",1599.5 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Design:Full,Type:Solid,Size:2 section"
9190047_8,True Mfg. Refrigerator,"""Whether you’re storing meat, seafood, salad, or ingredients for your most popular recipes, a True Mfg. refrigerator is perfect for your restaurant, cafe, or bakery. All units have spacious cabinets with multiple adjustable shelves. With a powerful refrigeration system and environmentally-safe refrigerant, your ingredients and fully-prepared foods will stay at food safe temperatures.""",1599.5 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Design:Half,Type:Solid,Size:2 section"
9190048_1,American Metalcraft Sauce Pan,"""Heat and serve creamy risotto, satiny sauces, and smooth pastry cream with this pristine sauce pan. Exquisitely crafted from the finest metals, this pan provides exceptional responsiveness to heat-level changes making it a practical option for heating servings small and large.""",57.0 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:5qt,Material:Aluminum"
9190048_2,American Metalcraft Sauce Pan,"""Heat and serve creamy risotto, satiny sauces, and smooth pastry cream with this pristine sauce pan. Exquisitely crafted from the finest metals, this pan provides exceptional responsiveness to heat-level changes making it a practical option for heating servings small and large.""",57.0 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:8qt,Material:Aluminum"
9190048_3,American Metalcraft Sauce Pan,"""Heat and serve creamy risotto, satiny sauces, and smooth pastry cream with this pristine sauce pan. Exquisitely crafted from the finest metals, this pan provides exceptional responsiveness to heat-level changes making it a practical option for heating servings small and large.""",57.0 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:12qt,Material:Aluminum"
9190048_4,American Metalcraft Sauce Pan,"""Heat and serve creamy risotto, satiny sauces, and smooth pastry cream with this pristine sauce pan. Exquisitely crafted from the finest metals, this pan provides exceptional responsiveness to heat-level changes making it a practical option for heating servings small and large.""",107.0 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:5qt,Material:Copper"
9190048_5,American Metalcraft Sauce Pan,"""Heat and serve creamy risotto, satiny sauces, and smooth pastry cream with this pristine sauce pan. Exquisitely crafted from the finest metals, this pan provides exceptional responsiveness to heat-level changes making it a practical option for heating servings small and large.""",107.0 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:8qt,Material:Copper"
9190048_6,American Metalcraft Sauce Pan,"""Heat and serve creamy risotto, satiny sauces, and smooth pastry cream with this pristine sauce pan. Exquisitely crafted from the finest metals, this pan provides exceptional responsiveness to heat-level changes making it a practical option for heating servings small and large.""",107.0 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:12qt,Material:Copper"
9190048_7,American Metalcraft Sauce Pan,"""Heat and serve creamy risotto, satiny sauces, and smooth pastry cream with this pristine sauce pan. Exquisitely crafted from the finest metals, this pan provides exceptional responsiveness to heat-level changes making it a practical option for heating servings small and large.""",85.0 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:5qt,Material:Stainless Steel"
9190048_8,American Metalcraft Sauce Pan,"""Heat and serve creamy risotto, satiny sauces, and smooth pastry cream with this pristine sauce pan. Exquisitely crafted from the finest metals, this pan provides exceptional responsiveness to heat-level changes making it a practical option for heating servings small and large.""",85.0 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:8qt,Material:Stainless Steel"
9190048_9,American Metalcraft Sauce Pan,"""Heat and serve creamy risotto, satiny sauces, and smooth pastry cream with this pristine sauce pan. Exquisitely crafted from the finest metals, this pan provides exceptional responsiveness to heat-level changes making it a practical option for heating servings small and large.""",85.0 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:12qt,Material:Stainless Steel"
9190049_1,Vollrath Sauce Pot,"""Making enough homemade tomato sauce to cover pizzas, as well as lasagnas, cannellini, stuffed shells, and other pasta dishes, requires a pot that has higher sides and sturdy construction. When needing a pan like this, look no further than a Vollrath Sauce Pot. This pot will prove durable over years of use. The depth keeps sauces inside, and the aluminum core not only heats sauces evenly, but also allows this pot to be used with induction, gas, electric, and ceramic burners. The ergonomic solid loop handles have an ergonomic design that ensures this pot will reduce the potential for fatigue while stirring. To prepare the delicious sauces that make many a dish complete, adding to the presentation and the taste, use a Vollrath Sauce Pot.""",55.99 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:8qt,Material:Aluminum"
9190049_2,Vollrath Sauce Pot,"""Making enough homemade tomato sauce to cover pizzas, as well as lasagnas, cannellini, stuffed shells, and other pasta dishes, requires a pot that has higher sides and sturdy construction. When needing a pan like this, look no further than a Vollrath Sauce Pot. This pot will prove durable over years of use. The depth keeps sauces inside, and the aluminum core not only heats sauces evenly, but also allows this pot to be used with induction, gas, electric, and ceramic burners. The ergonomic solid loop handles have an ergonomic design that ensures this pot will reduce the potential for fatigue while stirring. To prepare the delicious sauces that make many a dish complete, adding to the presentation and the taste, use a Vollrath Sauce Pot.""",55.99 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:12qt,Material:Aluminum"
9190049_3,Vollrath Sauce Pot,"""Making enough homemade tomato sauce to cover pizzas, as well as lasagnas, cannellini, stuffed shells, and other pasta dishes, requires a pot that has higher sides and sturdy construction. When needing a pan like this, look no further than a Vollrath Sauce Pot. This pot will prove durable over years of use. The depth keeps sauces inside, and the aluminum core not only heats sauces evenly, but also allows this pot to be used with induction, gas, electric, and ceramic burners. The ergonomic solid loop handles have an ergonomic design that ensures this pot will reduce the potential for fatigue while stirring. To prepare the delicious sauces that make many a dish complete, adding to the presentation and the taste, use a Vollrath Sauce Pot.""",55.99 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:20qt,Material:Aluminum"
9190049_4,Vollrath Sauce Pot,"""Making enough homemade tomato sauce to cover pizzas, as well as lasagnas, cannellini, stuffed shells, and other pasta dishes, requires a pot that has higher sides and sturdy construction. When needing a pan like this, look no further than a Vollrath Sauce Pot. This pot will prove durable over years of use. The depth keeps sauces inside, and the aluminum core not only heats sauces evenly, but also allows this pot to be used with induction, gas, electric, and ceramic burners. The ergonomic solid loop handles have an ergonomic design that ensures this pot will reduce the potential for fatigue while stirring. To prepare the delicious sauces that make many a dish complete, adding to the presentation and the taste, use a Vollrath Sauce Pot.""",55.99 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:8qt,Material:Stainless Steel"
9190049_5,Vollrath Sauce Pot,"""Making enough homemade tomato sauce to cover pizzas, as well as lasagnas, cannellini, stuffed shells, and other pasta dishes, requires a pot that has higher sides and sturdy construction. When needing a pan like this, look no further than a Vollrath Sauce Pot. This pot will prove durable over years of use. The depth keeps sauces inside, and the aluminum core not only heats sauces evenly, but also allows this pot to be used with induction, gas, electric, and ceramic burners. The ergonomic solid loop handles have an ergonomic design that ensures this pot will reduce the potential for fatigue while stirring. To prepare the delicious sauces that make many a dish complete, adding to the presentation and the taste, use a Vollrath Sauce Pot.""",55.99 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:12qt,Material:Stainless Steel"
9190049_6,Vollrath Sauce Pot,"""Making enough homemade tomato sauce to cover pizzas, as well as lasagnas, cannellini, stuffed shells, and other pasta dishes, requires a pot that has higher sides and sturdy construction. When needing a pan like this, look no further than a Vollrath Sauce Pot. This pot will prove durable over years of use. The depth keeps sauces inside, and the aluminum core not only heats sauces evenly, but also allows this pot to be used with induction, gas, electric, and ceramic burners. The ergonomic solid loop handles have an ergonomic design that ensures this pot will reduce the potential for fatigue while stirring. To prepare the delicious sauces that make many a dish complete, adding to the presentation and the taste, use a Vollrath Sauce Pot.""",55.99 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:20qt,Material:Stainless Steel"
9190050_1,Servend Beverage Dispenser,"""Perfect for restaurants, cafeterias, buffets, break-rooms, and countless other food service locations, this Servend push button countertop ice/beverage dispenser makes it easy to offer a variety of flavors in a one-stop beverage station. It features Flomatic valves to dispense a variety of beverages and a 200 lb. ice storage bin to dispense ice for cold, refreshing drinks.""",499.0 USD,Open Catalogue > Restaurant > Restaurant Equipment,Type:6 valve
9190050_2,Servend Beverage Dispenser,"""Perfect for restaurants, cafeterias, buffets, break-rooms, and countless other food service locations, this Servend push button countertop ice/beverage dispenser makes it easy to offer a variety of flavors in a one-stop beverage station. It features Flomatic valves to dispense a variety of beverages and a 200 lb. ice storage bin to dispense ice for cold, refreshing drinks.""",499.0 USD,Open Catalogue > Restaurant > Restaurant Equipment,Type:8 valve
9190050_3,Servend Beverage Dispenser,"""Perfect for restaurants, cafeterias, buffets, break-rooms, and countless other food service locations, this Servend push button countertop ice/beverage dispenser makes it easy to offer a variety of flavors in a one-stop beverage station. It features Flomatic valves to dispense a variety of beverages and a 200 lb. ice storage bin to dispense ice for cold, refreshing drinks.""",499.0 USD,Open Catalogue > Restaurant > Restaurant Equipment,Type:10 valve
9190051_1,Walco Stainless Steel Spoon,"""Walco's line of flatware is constructed of an impressive stainless steel quality, built for long lasting shine. A stunning mirror finish gives this utensil the shimmering appearance that guests adore. Intensive use is a breeze for Walco spoons as it is heavy weighted to endure and persevere throughout the toils of every day usage.""",1.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Soup,Size:5 inch"
9190051_10,Walco Stainless Steel Spoon,"""Walco's line of flatware is constructed of an impressive stainless steel quality, built for long lasting shine. A stunning mirror finish gives this utensil the shimmering appearance that guests adore. Intensive use is a breeze for Walco spoons as it is heavy weighted to endure and persevere throughout the toils of every day usage.""",1.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Tea,Size:7 inch"
9190051_11,Walco Stainless Steel Spoon,"""Walco's line of flatware is constructed of an impressive stainless steel quality, built for long lasting shine. A stunning mirror finish gives this utensil the shimmering appearance that guests adore. Intensive use is a breeze for Walco spoons as it is heavy weighted to endure and persevere throughout the toils of every day usage.""",1.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Tea,Size:9 inch"
9190051_2,Walco Stainless Steel Spoon,"""Walco's line of flatware is constructed of an impressive stainless steel quality, built for long lasting shine. A stunning mirror finish gives this utensil the shimmering appearance that guests adore. Intensive use is a breeze for Walco spoons as it is heavy weighted to endure and persevere throughout the toils of every day usage.""",1.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Soup,Size:6 inch"
9190051_3,Walco Stainless Steel Spoon,"""Walco's line of flatware is constructed of an impressive stainless steel quality, built for long lasting shine. A stunning mirror finish gives this utensil the shimmering appearance that guests adore. Intensive use is a breeze for Walco spoons as it is heavy weighted to endure and persevere throughout the toils of every day usage.""",1.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Soup,Size:8 inch"
9190051_4,Walco Stainless Steel Spoon,"""Walco's line of flatware is constructed of an impressive stainless steel quality, built for long lasting shine. A stunning mirror finish gives this utensil the shimmering appearance that guests adore. Intensive use is a breeze for Walco spoons as it is heavy weighted to endure and persevere throughout the toils of every day usage.""",1.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Soup,Size:9 inch"
9190051_5,Walco Stainless Steel Spoon,"""Walco's line of flatware is constructed of an impressive stainless steel quality, built for long lasting shine. A stunning mirror finish gives this utensil the shimmering appearance that guests adore. Intensive use is a breeze for Walco spoons as it is heavy weighted to endure and persevere throughout the toils of every day usage.""",1.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Table,Size:8 inch"
9190051_6,Walco Stainless Steel Spoon,"""Walco's line of flatware is constructed of an impressive stainless steel quality, built for long lasting shine. A stunning mirror finish gives this utensil the shimmering appearance that guests adore. Intensive use is a breeze for Walco spoons as it is heavy weighted to endure and persevere throughout the toils of every day usage.""",1.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Table,Size:9 inch"
9190051_7,Walco Stainless Steel Spoon,"""Walco's line of flatware is constructed of an impressive stainless steel quality, built for long lasting shine. A stunning mirror finish gives this utensil the shimmering appearance that guests adore. Intensive use is a breeze for Walco spoons as it is heavy weighted to endure and persevere throughout the toils of every day usage.""",1.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Table,Size:10 inch"
9190051_8,Walco Stainless Steel Spoon,"""Walco's line of flatware is constructed of an impressive stainless steel quality, built for long lasting shine. A stunning mirror finish gives this utensil the shimmering appearance that guests adore. Intensive use is a breeze for Walco spoons as it is heavy weighted to endure and persevere throughout the toils of every day usage.""",1.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Tea,Size:5 inch"
9190051_9,Walco Stainless Steel Spoon,"""Walco's line of flatware is constructed of an impressive stainless steel quality, built for long lasting shine. A stunning mirror finish gives this utensil the shimmering appearance that guests adore. Intensive use is a breeze for Walco spoons as it is heavy weighted to endure and persevere throughout the toils of every day usage.""",1.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Tea,Size:6 inch"
9190052_1,Vollrath Stock Pot,"""Lots of soup, risotto, paella, and stew recipes call for a vegetable, beef, chicken, or fish stock to be used as the foundation for the dish. Therefore, just about every cook and chef needs a solid pot to make their own stock from scratch. When needing a pot like this, look no further than a Vollrath Stock Pot. This pot can be used with induction and conventional burners. The handles have a design that ensures this pot will be easy to lift and move from place to place, as well as provide a solid grip for cleaning. Measurement markers, which are etched in the pots interior walls, make adding items quick and painless. Built in America, you can trust that you're getting a quality product. To prepare the delicious and savory stocks that will be used as the basis or flavoring agent for many a dish, use a Vollrath Stock Pot.""",99.5 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:12qt,Material:Aluminum"
9190052_2,Vollrath Stock Pot,"""Lots of soup, risotto, paella, and stew recipes call for a vegetable, beef, chicken, or fish stock to be used as the foundation for the dish. Therefore, just about every cook and chef needs a solid pot to make their own stock from scratch. When needing a pot like this, look no further than a Vollrath Stock Pot. This pot can be used with induction and conventional burners. The handles have a design that ensures this pot will be easy to lift and move from place to place, as well as provide a solid grip for cleaning. Measurement markers, which are etched in the pots interior walls, make adding items quick and painless. Built in America, you can trust that you're getting a quality product. To prepare the delicious and savory stocks that will be used as the basis or flavoring agent for many a dish, use a Vollrath Stock Pot.""",99.5 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:16qt,Material:Aluminum"
9190052_3,Vollrath Stock Pot,"""Lots of soup, risotto, paella, and stew recipes call for a vegetable, beef, chicken, or fish stock to be used as the foundation for the dish. Therefore, just about every cook and chef needs a solid pot to make their own stock from scratch. When needing a pot like this, look no further than a Vollrath Stock Pot. This pot can be used with induction and conventional burners. The handles have a design that ensures this pot will be easy to lift and move from place to place, as well as provide a solid grip for cleaning. Measurement markers, which are etched in the pots interior walls, make adding items quick and painless. Built in America, you can trust that you're getting a quality product. To prepare the delicious and savory stocks that will be used as the basis or flavoring agent for many a dish, use a Vollrath Stock Pot.""",99.5 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:20qt,Material:Aluminum"
9190052_4,Vollrath Stock Pot,"""Lots of soup, risotto, paella, and stew recipes call for a vegetable, beef, chicken, or fish stock to be used as the foundation for the dish. Therefore, just about every cook and chef needs a solid pot to make their own stock from scratch. When needing a pot like this, look no further than a Vollrath Stock Pot. This pot can be used with induction and conventional burners. The handles have a design that ensures this pot will be easy to lift and move from place to place, as well as provide a solid grip for cleaning. Measurement markers, which are etched in the pots interior walls, make adding items quick and painless. Built in America, you can trust that you're getting a quality product. To prepare the delicious and savory stocks that will be used as the basis or flavoring agent for many a dish, use a Vollrath Stock Pot.""",99.5 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:24qt,Material:Aluminum"
